director_name,budget,genres,actor_1_name,movie_title,plot_keywords,content_rating,genre_adjusted
Martin Scorsese,100000000.0,"['Biography', 'Comedy', 'Crime', 'Drama']",Leonardo DiCaprio,The Wolf of Wall Street ,"['based on true story', 'fellatio', 'female rear nudity', 'sex in an airplane', 'stockbroker']",R,Biography
Marc Forster,200000000.0,"['Action', 'Adventure']",Giancarlo Giannini,Quantum of Solace ,"['action hero', 'attempted rape', 'bond girl', 'official james bond series', 'revenge']",PG-13,Action-Comedy
Phillip Noyce,68000000.0,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']",Alun Armstrong,The Saint ,"['cold fusion', 'disguise', 'energy', 'fusion', 'the saint']",PG-13,Sci-Fi
Francis Ford Coppola,58000000.0,"['Crime', 'Drama', 'Music']",Nicolas Cage,The Cotton Club ,"['brothers hugging', 'jazz', 'jealousy', 'nudity', 'parole violation']",R,Musical
Tim Story,40000000.0,"['Action', 'Comedy']",Olivia Munn,Ride Along 2 ,"['computer hacker', 'crime boss', 'detective', 'drugs', 'wedding']",PG-13,Rom-Com
Sam Weisman,55000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Romance']",Brendan Fraser,George of the Jungle ,"['animal companion', 'heiress', 'hero', 'jungle', 'male objectification']",PG,Family
Tom Vaughan,31000000.0,['Drama'],Harrison Ford,Extraordinary Measures ,"['cure', 'disease', 'imagination', 'race against time', 'venture capital']",PG,Drama
Doug Liman,178000000.0,"['Action', 'Adventure', 'Sci-Fi']",Tom Cruise,Edge of Tomorrow ,"['alien', 'combat', 'dying repeatedly', 'end of the world', 'time loop']",PG-13,Sci-Fi
Kenny Ortega,60000000.0,"['Documentary', 'Music']",Misha Gabriel Hamilton,This Is It ,"['2000s', 'box office hit', 'comeback', 'rehearsal', 'year 2009']",PG,History
Rob Marshall,50000000.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Musical']",Johnny Depp,Into the Woods ,"['based on stage musical', 'cinderella', 'little red riding hood', 'singing', 'witch']",PG,Musical
Brad Bird,70000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Sci-Fi']",Vin Diesel,The Iron Giant ,"['boy', 'friend', 'government agent', 'maine', 'robot']",PG,Animation
Gary Winick,30000000.0,"['Comedy', 'Drama', 'Romance']",Vanessa Redgrave,Letters to Juliet ,"['chick flick', 'female protagonist', 'italian stereotype', 'man in a swimsuit', 'verona italy']",PG,Rom-Com
James Wan,40000000.0,"['Horror', 'Mystery', 'Thriller']",Javier Botet,The Conjuring 2 ,"['based on supposedly true story', 'house', 'paranormal investigating', 'psychic', 'second part']",R,Horror
Barbra Streisand,42000000.0,"['Comedy', 'Drama', 'Romance']",Jeff Bridges,The Mirror Has Two Faces ,"['columbia university', 'lecture', 'marriage', 'professor', 'sex']",PG-13,Rom-Com
Chris Butler,60000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Anna Kendrick,ParaNorman ,"['curse', 'ghost', 'outcast', 'witch', 'zombie']",PG,Animation
Jonathan Mostow,36000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Kathleen Quinlan,Breakdown ,"['car breakdown', 'diner', 'jeep', 'paranoia', 'violence']",R,Mystery
J.J. Abrams,190000000.0,"['Action', 'Adventure', 'Sci-Fi']",Benedict Cumberbatch,Star Trek Into Darkness ,"['admiral', 'captain', 'manhunt', 'mission', 'space']",PG-13,Sci-Fi
Ash Brannon,100000000.0,"['Animation', 'Comedy', 'Family', 'Sport']",Jeff Bridges,Surf's Up ,"['chicken', 'competition', 'island', 'penguin', 'surfing']",PG,Sport
Andrzej Bartkowiak,18000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Chris Klein,Street Fighter: The Legend of Chun-Li ,"['chun li', 'crime fighter', 'gangster', 'mobster', 'rescue']",PG-13,Mystery
Rupert Wainwright,29000000.0,['Horror'],Nia Long,Stigmata ,"['catholic', 'priest', 'stigmata', 'vatican', 'wound']",R,Horror
Joel Coen,60000000.0,"['Comedy', 'Crime', 'Romance']",Cedric the Entertainer,Intolerable Cruelty ,"['attorney', 'divorce', 'marriage', 'real estate', 'screwball comedy']",PG-13,Rom-Com
Breck Eisner,130000000.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",Matthew McConaughey,Sahara ,"['beach', 'civil war', 'desert', 'dictator', 'ship']",PG-13,Rom-Com
Jaume Collet-Serra,30000000.0,['Horror'],Robert Ri'chard,House of Wax ,"['brother sister relationship', 'group of friends', 'male nudity', 'twin', 'wax']",R,Horror
Glenn Ficarra,50000000.0,"['Comedy', 'Drama', 'Romance']",Ryan Gosling,"Crazy, Stupid, Love. ","['bar', 'divorce', 'friend', 'girl', 'male objectification']",PG-13,Rom-Com
John Madden,57000000.0,"['Drama', 'Music', 'Romance', 'War']",Christian Bale,Captain Corelli's Mandolin ,"['captain', 'greek', 'island', 'italian', 'love']",R,War
Justin Chadwick,35000000.0,"['Biography', 'Drama', 'History', 'Romance']",Natalie Portman,The Other Boleyn Girl ,"['children', 'court', 'king', 'king henry viii', 'love']",PG-13,Biography
Bryan Singer,110000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Hugh Jackman,X-Men 2 ,"['mutant', 'prison', 'professor', 'school', 'x men']",PG-13,Sci-Fi
Shawn Levy,40000000.0,"['Comedy', 'Family']",Tom Welling,Cheaper by the Dozen ,"['9 year old', 'house', 'illinois', 'new job', 'vomiting']",PG,Family
Christopher McQuarrie,150000000.0,"['Action', 'Adventure', 'Thriller']",Tom Cruise,Mission: Impossible - Rogue Nation ,"['capture', 'computer hacker', 'mission', 'rogue agent', 'spy']",PG-13,Action-Comedy
Melville Shavelson,2500000.0,"['Comedy', 'Family']",Lucille Ball,"Yours, Mine and Ours ","['nurse', 'parent', 'sibling', 'widow', 'widower']",Unrated,Family
M. Night Shyamalan,40000000.0,"['Drama', 'Mystery', 'Thriller']",Bruce Willis,The Sixth Sense ,"['able to see the dead', 'ghost', 'plot twist', 'psychic', 'surprise ending']",PG-13,Mystery
Adrian Lyne,50000000.0,"['Drama', 'Thriller']",Olivier Martinez,Unfaithful ,"['erotic thriller', 'infidelity', 'marital infidelity', 'unfaithfulness', ""wife's lover murdered by husband""]",R,Drama
Tim Johnson,135000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Jim Parsons,Home ,"['alien friendship', 'alien invasion', 'australia', 'flying car', 'mother daughter relationship']",PG,Animation
Paul Bolger,47000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Sarah Michelle Gellar,Happily N'Ever After ,"['apostrophe in title', 'cinderella', 'first of series', 'punctuation in title', 'three word title']",PG,Animation
Michael Mann,107000000.0,"['Biography', 'Drama', 'Sport']",Will Smith,Ali ,"['african american protagonist', 'african americans', 'boxing gym', 'gym', 'rumble in the jungle']",R,Sport
Frank Oz,45000000.0,"['Drama', 'Family', 'Fantasy']",Steve Coogan,The Indian in the Cupboard ,"['best friend', 'birthday', 'boy', 'friend', 'magic']",PG,Family
David Bowers,65000000.0,"['Action', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Nicolas Cage,Astro Boy ,"['betrayal', 'futuristic', 'gladiator', 'robot', 'scientist']",PG,Animation
Steve Antin,55000000.0,"['Drama', 'Music', 'Musical', 'Romance']",Eric Dane,Burlesque ,"['burlesque', 'dancer', 'iowa', 'small town girl', 'stage']",PG-13,Musical
Joan Chen,40000000.0,"['Drama', 'Romance']",J.K. Simmons,Autumn in New York ,"['may december romance', 'new york', 'new york city', 'rockefeller center', 'title directed by female']",PG-13,Drama
Richard Marquand,32500000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Harrison Ford,Star Wars: Episode VI - Return of the Jedi ,"['death star', 'emperor', 'empire', 'princess', 'rebel']",PG,Sci-Fi
Jean-François Richet,20000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Brian Dennehy,Assault on Precinct 13 ,"['criminal', 'mobster', ""new year's eve"", 'police', 'sergeant']",R,Action-Comedy
Stephen Hopkins,40000000.0,"['Horror', 'Thriller']",Stephen Rea,The Reaping ,"['biblical plague', 'louisiana', 'missionary', 'plague', 'small town']",R,Horror
Brett Ratner,100000000.0,"['Action', 'Adventure']",Dwayne Johnson,Hercules ,"['army', 'greek mythology', 'hercules', 'king', 'mercenary']",PG-13,Action-Comedy
Hoyt Yeatman,150000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Kelli Garner,G-Force ,"['fbi director', 'guinea pig', 'household appliance', 'secret agent', 'talking mouse']",PG,Animation
Rian Johnson,30000000.0,"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",Joseph Gordon-Levitt,Looper ,"['chase', 'future', 'surprise ending', 'time loop', 'time travel']",R,Sci-Fi
Jennifer Yuh Nelson,150000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Angelina Jolie Pitt,Kung Fu Panda 2 ,"['china', 'kung fu', 'panda', 'peacock', 'tigress']",PG,Animation
David Dobkin,52000000.0,"['Comedy', 'Fantasy']",Ryan Reynolds,The Change-Up ,"['best friend', 'fountain', 'law firm', 'lawyer', 'sex']",R,Rom-Com
Ron Howard,123000000.0,"['Comedy', 'Family', 'Fantasy']",Clint Howard,How the Grinch Stole Christmas ,"['box office hit', 'christmas', 'materialism', 'public humiliation', 'snowflake']",PG,Family
Roger Michell,40000000.0,"['Comedy', 'Drama', 'Romance']",Noah Bean,Morning Glory ,"['job offer', 'roller coaster', 'slow motion action scene', 'slow motion sequence', 'television']",PG-13,Rom-Com
Frank Oz,90000000.0,"['Comedy', 'Sci-Fi', 'Thriller']",Jon Lovitz,The Stepford Wives ,"['community', 'connecticut', 'fem bot', 'tv producer', 'writer']",PG-13,Sci-Fi
J Blakeson,38000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Chloë Grace Moretz,The 5th Wave ,"['alien', 'attack', 'based on novel', 'based on young adult novel', 'fear']",PG-13,Sci-Fi
Jan de Bont,160000000.0,"['Action', 'Crime', 'Romance', 'Thriller']",Jason Patric,Speed 2: Cruise Control ,"['collision course', 'computer', 'cruise', 'diamonds', 'ship run aground']",PG-13,Action-Comedy
Andy Tennant,70000000.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",Matthew McConaughey,Fool's Gold ,"['debt', 'rapper', 'treasure', 'treasure hunter', 'yacht']",PG-13,Rom-Com
Chris Wedge,75000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Jim Broadbent,Robots ,"['actor voicing multiple characters', 'box office hit', 'coffee', 'plate', 'robot']",PG,Animation
Charles Shyer,60000000.0,"['Comedy', 'Drama', 'Romance']",Omar Epps,Alfie ,"['best friend', 'commitment', 'friend', 'limousine driver', 'one night stand']",R,Rom-Com
Brian Robbins,40000000.0,"['Comedy', 'Drama']",John Gatins,A Thousand Words ,"['box office flop', 'buddhist', 'liar', 'literary agent', 'magical tree']",PG-13,Rom-Com
James L. Brooks,80000000.0,"['Comedy', 'Drama', 'Romance']",Adam Sandler,Spanglish ,"['chef', 'college', 'housekeeper', 'letter', 'mexico']",PG-13,Rom-Com
Roland Joffé,50000000.0,"['Drama', 'Romance']",Gary Oldman,The Scarlet Letter ,"['17th century', 'adultery', 'letter', 'pubic hair', 'swimming']",R,Drama
Yimou Zhang,94000000.0,"['Drama', 'History', 'Romance', 'War']",Christian Bale,The Flowers of War ,"['abusive stepfather', 'attempted rape', 'food shortage', 'sexual abuse', 'starving child']",R,War
Chris Columbus,88000000.0,"['Action', 'Animation', 'Comedy', 'Sci-Fi']",Peter Dinklage,Pixels ,"['alien', 'arcade game', 'chase', 'driving in reverse', 'video gamer']",PG-13,Animation
Craig Gillespie,30000000.0,"['Comedy', 'Horror']",Grace Phipps,Fright Night ,"['neighbor', 'remake', 'suburb', 'teenager', 'vampire']",R,Horror
Tim Burton,39000000.0,"['Animation', 'Comedy', 'Family', 'Horror', 'Sci-Fi']",Martin Landau,Frankenweenie ,"['dog', 'life', 'remake by original director', 'science', 'stop motion animation']",PG,Horror
Janusz Kaminski,28000000.0,"['Drama', 'Horror', 'Thriller']",Philip Baker Hall,Lost Souls ,"['faith', 'mental patient', 'priest', 'scheme', 'teacher']",R,Horror
Sam Mendes,80000000.0,"['Crime', 'Drama', 'Thriller']",Tom Hanks,Road to Perdition ,"['1930s', 'blood', 'gun', 'on the run', 'revenge']",R,Crime
Steven Soderbergh,48000000.0,"['Crime', 'Drama', 'Romance', 'Thriller']",Don Cheadle,Out of Sight ,"['heist', 'neo noir', 'one last job', 'opposites attract', 'u.s. marshal']",R,Crime
Lana Wachowski,150000000.0,"['Action', 'Sci-Fi']",Essie Davis,The Matrix Revolutions ,"['battle', 'epic', 'fight', 'future', 'machine']",R,Sci-Fi
David Bowers,149000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Hugh Jackman,Flushed Away ,"['boat', 'frog', 'rat', 'sewer', 'toad']",PG,Animation
Martin Campbell,200000000.0,"['Action', 'Adventure', 'Sci-Fi']",Ryan Reynolds,Green Lantern ,"['autopsy', 'lantern', 'planet', 'ring', 'test pilot']",PG-13,Sci-Fi
Michael Apted,135000000.0,"['Action', 'Adventure', 'Thriller']",Colin Salmon,The World Is Not Enough ,"['british', 'oil', 'scientist', 'terrorist', 'tycoon']",PG-13,Action-Comedy
Richard Donner,55000000.0,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']",Marlon Brando,Superman ,"['1970s', 'clark kent', 'planet', 'superhero', 'year 1978']",PG,Sci-Fi
Steven Spielberg,185000000.0,"['Action', 'Adventure', 'Fantasy']",Harrison Ford,Indiana Jones and the Kingdom of the Crystal Skull ,"['cult figure', 'femme fatale', 'indiana jones', 'unsubtitled foreign language', 'year 1957']",PG-13,Action-Comedy
Hugh Johnson,34000000.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']",David Paymer,Chill Factor ,"['colonel', 'ice', 'ice cream truck', 'military', 'u.s. army']",R,Rom-Com
Rob Bowman,66000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Martin Landau,The X Files ,"['agent', 'alien', 'bomb', 'fbi', 'government']",PG-13,Sci-Fi
Bruce Beresford,70000000.0,"['Crime', 'Mystery', 'Thriller']",Bruce Greenwood,Double Jeopardy ,"['blood', 'murder', 'sex scene', 'wrongful arrest', 'wrongful conviction']",R,Mystery
Edgar Wright,60000000.0,"['Action', 'Comedy', 'Fantasy', 'Romance']",Anna Kendrick,Scott Pilgrim vs. the World ,"['band', 'dating', 'high school', 'hipster', 'rock band']",PG-13,Rom-Com
Sergey Bodrov,95000000.0,"['Action', 'Adventure', 'Fantasy']",Jeff Bridges,Seventh Son ,"['apprentice', 'demon', 'exorcism', 'master apprentice relationship', 'witch']",PG-13,Action-Comedy
Michael Caton-Jones,60000000.0,"['Action', 'Adventure', 'Crime', 'Thriller']",J.K. Simmons,The Jackal ,"['assassin', 'fbi', 'ira', 'jackal', 'russian']",R,Action-Comedy
John Herzfeld,42000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Robert De Niro,15 Minutes ,"['criminal', 'detective', 'fire', 'homicide', 'media']",R,Action-Comedy
Tom Dey,50000000.0,"['Comedy', 'Romance']",Bradley Cooper,Failure to Launch ,"['friend', 'intervention', 'moving', 'secret', 'slacker']",PG-13,Rom-Com
Bryan Singer,200000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Jennifer Lawrence,X-Men: Days of Future Past ,"['dystopia', 'super strength', 'supernatural power', 'time paradox', 'time travel']",PG-13,Sci-Fi
Gore Verbinski,215000000.0,"['Action', 'Adventure', 'Western']",Johnny Depp,The Lone Ranger ,"['horse', 'outlaw', 'texas', 'texas ranger', 'train']",PG-13,Western
Adam Shankman,80000000.0,"['Comedy', 'Family', 'Fantasy', 'Romance']",Adam Sandler,Bedtime Stories ,"['2000s', 'bedtime story', 'elephant', 'handyman', 'tween girl']",PG,Family
Tony Gilroy,125000000.0,"['Action', 'Adventure', 'Thriller']",Jeremy Renner,The Bourne Legacy ,"['assassin', 'cia', 'drone', 'pill', 'wolf']",PG-13,Action-Comedy
Michael Bay,130000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Will Smith,Bad Boys II ,"['cuba', 'dea', 'drugs', 'money', 'undercover']",R,Rom-Com
Joe Wright,30000000.0,"['Action', 'Drama', 'Thriller']",Jessica Barden,Hanna ,"['assassin', 'female warrior', 'martial arts', 'playground', 'training']",PG-13,Action-Comedy
Ron Howard,55000000.0,"['Comedy', 'Drama']",Matthew McConaughey,Edtv ,"['female removes her clothes', 'one word title', 'producer', 'television', 'video store']",PG-13,Rom-Com
Rawson Marshall Thurber,20000000.0,"['Comedy', 'Sport']",Gary Cole,Dodgeball: A True Underdog Story ,"['dodgeball', 'gym', 'las vegas', 'pirate', 'ups']",PG-13,Sport
Doug Liman,60000000.0,"['Action', 'Mystery', 'Thriller']",Matt Damon,The Bourne Identity ,"['amnesia', 'assassin', 'money', 'political thriller', 'three word title']",PG-13,Mystery
Phillip Noyce,45000000.0,"['Action', 'Thriller']",Harrison Ford,Patriot Games ,"['analyst', 'cia', 'ira', 'terrorist', 'terrorist attack']",R,Action-Comedy
Paul W.S. Anderson,45000000.0,"['Action', 'Sci-Fi', 'Thriller']",Jason Statham,Death Race ,"['armored car', 'car', 'murder', 'prison', 'warden']",R,Sci-Fi
Karyn Kusama,62000000.0,"['Action', 'Sci-Fi']",Charlize Theron,Æon Flux ,"['based on cult favorite', 'disease', 'female hero', 'female protagonist', 'future']",PG-13,Sci-Fi
Mimi Leder,50000000.0,"['Action', 'Thriller']",Armin Mueller-Stahl,The Peacemaker ,"['nuclear explosion', 'nuclear weapon', 'russia', 'train', 'train crash']",R,Action-Comedy
Frank Oz,25000000.0,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",Bill Murray,Little Shop of Horrors ,"['eclipse', 'florist', 'nerd', 'plant', 'shop']",PG-13,Horror
Peter Segal,75000000.0,"['Comedy', 'Romance']",Adam Sandler,50 First Dates ,"['dream', 'hawaii', 'hawaiian shirt', 'short term memory loss', 'veterinarian']",PG-13,Rom-Com
Gary Trousdale,100000000.0,"['Animation', 'Drama', 'Family', 'Musical', 'Romance']",Demi Moore,The Hunchback of Notre Dame ,"['15th century', 'cathedral', 'gypsy', 'paris', 'victor hugo']",G,Animation
David Fincher,63000000.0,['Drama'],Brad Pitt,Fight Club ,"['anti establishment', 'dark humor', 'fighting', 'multiple personality disorder', 'surprise ending']",R,Drama
Maksim Fadeev,30000000.0,"['Adventure', 'Animation', 'Fantasy']",Konstantin Khabenskiy,A Warrior's Tail ,"['battle', 'creature', 'hyena', 'monkey', 'village']",,Animation
Lee Tamahori,142000000.0,"['Action', 'Adventure', 'Thriller']",Toby Stephens,Die Another Day ,"['catfight', 'clinic', 'colonel', 'diamond', 'patricide']",PG-13,Action-Comedy
José Padilha,100000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Gary Oldman,RoboCop ,"['law enforcement', 'police', 'robocop', 'robot', 'technology']",PG-13,Sci-Fi
Kurt Wimmer,30000000.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Milla Jovovich,Ultraviolet ,"['boy', 'disease', 'hemophagia', 'speed', 'vampire']",PG-13,Horror
Ron Howard,100000000.0,"['Action', 'Adventure', 'Biography', 'Drama', 'History', 'Thriller']",Chris Hemsworth,In the Heart of the Sea ,"['emaciation', 'ship', 'starvation', 'vomiting', 'whale']",PG-13,Biography
Joe Wright,60000000.0,"['Biography', 'Drama', 'Music']",Robert Downey Jr.,The Soloist ,"['columnist', 'journalist', 'los angeles times', 'musician', 'wearing a traffic cone as a hat']",PG-13,Biography
Liz Friedlander,30000000.0,"['Drama', 'Music']",Alfre Woodard,Take the Lead ,"['ballroom', 'dance', 'dance teacher', 'student', 'teacher']",PG-13,Musical
John Lasseter,200000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sport']",Joe Mantegna,Cars 2 ,"['best friend', 'car race', 'conspiracy', 'gadget car', 'spy']",G,Sport
Robert Luketic,35000000.0,"['Crime', 'Drama', 'Thriller']",Kevin Spacey,21 ,"['based on true story', 'blackjack', 'card counting', 'gambling', 'massachusetts institute of technology']",PG-13,Crime
Mike Nichols,27000000.0,"['Drama', 'Romance']",Natalie Portman,Closer ,"['cheating wife', 'film camera', 'hasselblad camera', 'leica camera', 'medium format camera']",R,Drama
Curtis Hanson,35000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Kevin Spacey,L.A. Confidential ,"['1950s', 'call girl', 'corruption', 'murder', 'police detective']",R,Mystery
